CaseID,weight_pop,B3_trans,ND2_trans,B7_b_trans,GH1_trans,race_trans,educ_trans,B3_binary,ND2_num,B7_b_num,GH1_num,race_num,educ_num
5478,28952.7311,2,2,1,2,4,3,0,2,1,2,4,3
5479,16860.3265,1,3,1,2,1,2,0,3,1,2,1,2
5480,22087.8618,3,2,2,2,4,4,1,2,2,2,4,4
5481,13289.8954,4,3,2,2,1,4,1,3,2,2,1,4
5482,15987.9468,3,3,3,1,1,3,1,3,3,1,1,3
5483,17260.9348,2,3,2,2,1,3,0,3,2,2,1,3
5484,26841.8018,4,2,3,3,3,1,1,2,3,3,3,1
5485,8569.6217,1,3,1,2,1,4,0,3,1,2,1,4
5486,13374.1585,3,3,2,2,1,3,1,3,2,2,1,3
5487,17173.8704,2,2,3,1,2,4,0,2,3,1,2,4
5488,19493.8887,5,3,3,1,1,4,1,3,3,1,1,4
5489,10965.4948,3,3,2,2,1,4,1,3,2,2,1,4
5490,21238.8125,3,2,2,3,2,4,1,2,2,3,2,4
5491,21515.8307,2,2,2,1,1,4,0,2,2,1,1,4
5492,21057.7269,3,3,3,1,1,4,1,3,3,1,1,4
5493,13237.4213,3,3,3,2,1,4,1,3,3,2,1,4
5494,15529.7006,3,2,1,2,1,3,1,2,1,2,1,3
5495,13294.827,3,3,2,2,1,3,1,3,2,2,1,3
5496,10857.7405,3,2,2,1,1,3,1,2,2,1,1,3
5497,16568.2491,4,3,1,1,1,4,1,3,1,1,1,4
5498,32983.7615,4,2,2,1,1,3,1,2,2,1,1,3
5499,14140.9356,3,1,2,2,1,4,1,1,2,2,1,4
5500,28559.1918,4,3,2,1,1,4,1,3,2,1,1,4
5501,30998.7086,4,3,2,1,1,3,1,3,2,1,1,3
5502,13289.8954,3,3,2,2,1,4,1,3,2,2,1,4
5503,26064.8254,3,3,1,1,1,2,1,3,1,1,1,2
5504,17530.7834,2,2,1,2,1,2,0,2,1,2,1,2
5505,11074.0956,2,2,2,1,2,4,0,2,2,1,2,4
5506,22896.381,3,2,2,1,4,4,1,2,2,1,4,4
5507,16389.9298,3,3,2,2,1,2,1,3,2,2,1,2
5508,14140.9356,2,1,3,1,1,4,0,1,3,1,1,4
5509,24347.811,3,1,2,1,1,3,1,1,2,1,1,3
5510,24557.9197,4,1,1,3,2,4,1,1,1,3,2,4
5511,22146.0361,3,4,3,1,1,4,1,4,3,1,1,4
5512,3666.6386,2,3,1,2,5,4,0,3,1,2,5,4
5513,18415.6053,3,3,2,1,1,4,1,3,2,1,1,4
5514,21304.4017,2,3,2,2,1,4,0,3,2,2,1,4
5515,16389.9298,1,2,2,3,1,2,0,2,2,3,1,2
5516,13255.2738,3,3,2,1,1,3,1,3,2,1,1,3
5517,8648.828299999999,1,5,1,3,5,3,0,5,1,3,5,3
5518,37592.4328,3,3,2,2,4,4,1,3,2,2,4,4
5519,16639.2413,2,3,1,1,1,2,0,3,1,1,1,2
5520,20850.7995,1,3,1,1,1,4,0,3,1,1,1,4
5521,13063.8424,3,2,2,2,1,4,1,2,2,2,1,4
5522,17704.7623,4,3,2,1,1,2,1,3,2,1,1,2
5523,28263.6315,2,3,1,1,1,2,0,3,1,1,1,2
5524,21793.3678,3,3,1,2,1,4,1,3,1,2,1,4
5525,16389.9298,3,3,1,2,1,2,1,3,1,2,1,2
5526,17530.7834,3,3,2,3,1,2,1,3,2,3,1,2
5527,14140.9356,2,1,2,1,1,4,0,1,2,1,1,4
5528,23284.8549,4,2,2,1,1,4,1,2,2,1,1,4
5529,21087.9537,3,5,1,1,3,4,1,5,1,1,3,4
5530,21528.9217,3,3,2,3,3,3,1,3,2,3,3,3
5531,55599.744,3,3,3,1,5,4,1,3,3,1,5,4
5532,11421.6997,3,2,1,1,1,4,1,2,1,1,1,4
5533,13289.8954,3,1,2,2,1,4,1,1,2,2,1,4
5534,21579.2115,2,2,2,2,1,4,0,2,2,2,1,4
5535,30850.2665,5,3,2,1,1,4,1,3,2,1,1,4
5536,13289.8954,3,1,3,1,1,4,1,1,3,1,1,4
5537,23457.0359,3,3,1,1,1,2,1,3,1,1,1,2
5538,14052.8508,3,3,3,1,1,4,1,3,3,1,1,4
5539,19843.1937,3,3,3,3,1,3,1,3,3,3,1,3
5540,51596.662,3,2,2,3,3,2,1,2,2,3,3,2
5541,24994.6116,3,3,3,3,1,2,1,3,3,3,1,2
5542,22926.0308,3,3,2,4,1,1,1,3,2,4,1,1
5543,31813.1571,1,2,2,3,1,2,0,2,2,3,1,2
5544,22285.4304,5,3,1,3,3,4,1,3,1,3,3,4
5545,8476.6592,3,3,3,1,1,4,1,3,3,1,1,4
5546,13654.7932,4,3,4,2,5,3,1,3,4,2,5,3
5547,24159.5612,3,5,1,3,2,4,1,5,1,3,2,4
5548,14052.8508,2,3,1,2,1,4,0,3,1,2,1,4
5549,22482.9052,3,3,1,1,1,4,1,3,1,1,1,4
5550,11993.8041,3,3,2,1,5,2,1,3,2,1,5,2
5551,17530.7834,3,3,3,2,1,2,1,3,3,2,1,2
5552,14513.0915,3,2,2,3,5,3,1,2,2,3,5,3
5553,21728.9205,4,3,2,1,2,4,1,3,2,1,2,4
5555,13095.626,3,3,3,1,1,3,1,3,3,1,1,3
5556,15464.7741,1,2,1,2,1,3,0,2,1,2,1,3
5557,17709.3186,3,3,2,1,1,2,1,3,2,1,1,2
5558,19419.7496,4,3,2,1,1,3,1,3,2,1,1,3
5559,10965.4948,3,3,1,1,1,4,1,3,1,1,1,4
5560,18166.1473,4,3,1,1,3,3,1,3,1,1,3,3
5561,8930.844499999999,2,3,1,2,1,4,0,3,1,2,1,4
5562,28559.1918,5,3,2,1,1,4,1,3,2,1,1,4
5563,28993.6131,2,3,1,1,1,4,0,3,1,1,1,4
5564,23712.5143,4,3,1,4,3,4,1,3,1,4,3,4
5565,34837.6235,3,2,2,3,2,2,1,2,2,3,2,2
5566,27871.4452,3,3,2,1,3,2,1,3,2,1,3,2
5567,12160.5375,4,1,1,2,3,3,1,1,1,2,3,3
5568,18678.6483,3,3,2,3,2,3,1,3,2,3,2,3
5569,22209.5667,4,3,1,3,1,3,1,3,1,3,1,3
5570,13090.7683,2,2,2,2,1,4,0,2,2,2,1,4
5571,25325.7021,2,2,3,1,1,3,0,2,3,1,1,3
5572,20481.7834,1,2,2,2,1,4,0,2,2,2,1,4
5573,16899.5227,2,3,1,1,1,4,0,3,1,1,1,4
5574,25681.3117,2,2,2,3,1,3,0,2,2,3,1,3
5575,19035.0953,4,3,3,1,1,1,1,3,3,1,1,1
5576,61480.1485,3,3,3,1,4,3,1,3,3,1,4,3
5577,23515.4649,4,3,2,1,2,4,1,3,2,1,2,4
5578,15501.4887,3,2,1,1,1,4,1,2,1,1,1,4
5579,19677.1448,4,3,2,1,1,4,1,3,2,1,1,4
5580,17167.2852,3,4,1,3,2,3,1,4,1,3,2,3
5581,17530.7834,3,3,2,2,1,2,1,3,2,2,1,2
5582,16868.8708,3,3,2,1,1,3,1,3,2,1,1,3
5583,14140.9356,1,3,1,2,1,4,0,3,1,2,1,4
5584,14140.9356,3,3,2,1,1,4,1,3,2,1,1,4
5585,26674.9596,5,3,1,1,1,3,1,3,1,1,1,3
5586,14001.9772,3,3,1,1,1,4,1,3,1,1,1,4
5587,42418.4787,3,3,2,3,3,1,1,3,2,3,3,1
5588,22926.0308,2,2,1,2,1,1,0,2,1,2,1,1
5589,19799.3672,5,2,2,3,2,4,1,2,2,3,2,4
5590,14428.0173,2,3,1,2,1,2,0,3,1,2,1,2
5591,27746.4885,3,3,2,1,1,4,1,3,2,1,1,4
5592,21057.7269,4,2,3,1,1,4,1,2,3,1,1,4
5593,20496.546,2,3,2,3,1,2,0,3,2,3,1,2
5594,19982.8186,1,3,1,3,1,1,0,3,1,3,1,1
5595,4399.7194,4,3,3,2,5,4,1,3,3,2,5,4
5596,15280.2056,2,5,1,2,1,2,0,5,1,2,1,2
5597,21891.6326,2,3,1,1,1,3,0,3,1,1,1,3
5598,14001.9772,2,3,2,2,1,4,0,3,2,2,1,4
5599,14001.9772,3,3,2,3,1,4,1,3,2,3,1,4
5600,20220.9492,3,1,1,3,1,4,1,1,1,3,1,4
5601,16258.6986,1,3,2,1,1,2,0,3,2,1,1,2
5602,11036.1572,3,2,1,1,1,4,1,2,1,1,1,4
5603,13374.1585,2,1,3,2,1,3,0,1,3,2,1,3
5604,21938.1087,2,3,1,2,1,3,0,3,1,2,1,3
5605,17450.9295,2,1,2,2,3,4,0,1,2,2,3,4
5606,21359.9716,2,3,1,1,3,4,0,3,1,1,3,4
5607,21654.1543,3,2,1,3,1,3,1,2,1,3,1,3
5608,31199.2589,1,3,1,1,1,3,0,3,1,1,1,3
5609,16814.7934,3,3,1,2,1,4,1,3,1,2,1,4
5610,14001.9772,3,1,2,3,1,4,1,1,2,3,1,4
5611,14140.9356,3,1,2,2,1,4,1,1,2,2,1,4
5612,19435.5888,2,2,2,4,1,1,0,2,2,4,1,1
5613,24874.6974,3,2,3,1,2,4,1,2,3,1,2,4
5614,28530.1393,3,3,3,1,4,4,1,3,3,1,4,4
5615,20051.2529,2,3,3,2,1,3,0,3,3,2,1,3
5616,25979.7551,4,2,2,4,1,4,1,2,2,4,1,4
5617,13471.4751,3,3,2,1,1,3,1,3,2,1,1,3
5618,27746.4885,3,2,2,1,1,4,1,2,2,1,1,4
5619,28869.1523,4,3,1,2,1,2,1,3,1,2,1,2
5620,11703.031,2,2,2,2,1,4,0,2,2,2,1,4
5621,37883.1944,3,2,2,4,1,3,1,2,2,4,1,3
5622,21247.9149,3,3,1,1,1,3,1,3,1,1,1,3
5623,21862.8325,4,1,2,2,2,4,1,1,2,2,2,4
5624,26467.5892,4,3,3,1,2,4,1,3,3,1,2,4
5625,35648.5231,3,3,2,3,1,4,1,3,2,3,1,4
5626,29783.7113,4,5,2,1,3,4,1,5,2,1,3,4
5627,9118.3914,3,3,2,1,1,4,1,3,2,1,1,4
5628,48033.5277,4,3,4,4,3,3,1,3,4,4,3,3
5629,13294.827,2,3,1,2,1,3,0,3,1,2,1,3
5630,16302.7652,3,3,3,1,1,4,1,3,3,1,1,4
5631,12730.9727,3,3,1,4,5,2,1,3,1,4,5,2
5632,24159.5612,4,2,2,1,2,4,1,2,2,1,2,4
5633,17530.7834,2,2,2,2,1,2,0,2,2,2,1,2
5634,15051.257,1,3,2,3,1,2,0,3,2,3,1,2
5635,13090.7683,4,3,2,2,1,4,1,3,2,2,1,4
5636,26476.8408,2,2,2,1,3,3,0,2,2,1,3,3
5637,17215.2353,3,3,2,2,1,3,1,3,2,2,1,3
5638,22611.2505,3,3,2,2,1,4,1,3,2,2,1,4
5639,37592.4328,2,2,2,1,4,4,0,2,2,1,4,4
5640,16860.3265,3,3,3,2,1,2,1,3,3,2,1,2
5641,13967.3358,1,1,1,3,1,2,0,1,1,3,1,2
5642,20699.9577,3,3,1,2,1,3,1,3,1,2,1,3
5643,21389.0877,2,3,2,3,1,4,0,3,2,3,1,4
5644,47163.495,2,2,1,2,3,1,0,2,1,2,3,1
5645,35917.6924,4,3,1,2,1,3,1,3,1,2,1,3
5646,20481.7834,1,3,1,1,1,4,0,3,1,1,1,4
5647,14001.9772,3,3,3,3,1,4,1,3,3,3,1,4
5648,17624.1159,2,3,1,2,3,4,0,3,1,2,3,4
5649,33330.7623,3,2,1,2,3,3,1,2,1,2,3,3
5650,19105.0456,2,3,1,3,3,3,0,3,1,3,3,3
5651,14861.7569,3,2,1,2,1,3,1,2,1,2,1,3
5652,21793.3678,3,3,1,2,1,4,1,3,1,2,1,4
5653,20524.1167,3,3,2,1,2,4,1,3,2,1,2,4
5654,21038.0132,1,3,1,3,1,3,0,3,1,3,1,3
5655,14104.0969,1,2,1,1,1,3,0,2,1,1,1,3
5656,20128.7071,2,2,2,3,3,3,0,2,2,3,3,3
5657,26130.5262,1,3,2,1,2,4,0,3,2,1,2,4
5658,25782.0766,2,3,1,1,1,2,0,3,1,1,1,2
5659,36313.0138,3,3,1,1,1,3,1,3,1,1,1,3
5660,16524.1704,2,3,1,2,1,2,0,3,1,2,1,2
5661,51764.7052,3,2,2,4,1,2,1,2,2,4,1,2
5662,13207.1118,3,2,2,1,1,4,1,2,2,1,1,4
5663,23621.9991,3,3,2,1,3,3,1,3,2,1,3,3
5664,12641.8712,2,3,2,2,1,4,0,3,2,2,1,4
5665,20450.9761,3,3,1,3,1,3,1,3,1,3,1,3
5666,20638.96,2,5,1,1,3,4,0,5,1,1,3,4
5667,7808.2253,3,3,2,3,1,4,1,3,2,3,1,4
5668,19797.7591,3,2,2,2,1,3,1,2,2,2,1,3
5669,20496.546,2,2,3,1,1,3,0,2,3,1,1,3
5670,10148.9533,1,3,1,1,3,4,0,3,1,1,3,4
5671,17704.7623,3,2,1,2,1,2,1,2,1,2,1,2
5672,9381.524299999999,1,1,2,4,1,3,0,1,2,4,1,3
5673,15923.6687,3,3,2,1,1,2,1,3,2,1,1,2
5674,19495.1043,2,2,1,1,1,4,0,2,1,1,1,4
5675,6772.1282,4,3,1,2,1,4,1,3,1,2,1,4
5676,14681.5897,2,1,2,1,2,3,0,1,2,1,2,3
5677,12517.6437,2,1,1,1,1,4,0,1,1,1,1,4
5678,15280.2056,2,3,2,1,1,2,0,3,2,1,1,2
5679,24874.6974,4,1,2,1,2,4,1,1,2,1,2,4
5680,29175.7723,2,1,2,3,1,1,0,1,2,3,1,1
5681,12502.9305,2,2,1,1,3,3,0,2,1,1,3,3
5682,15097.6514,1,3,1,1,1,3,0,3,1,1,1,3
5683,11981.7294,3,2,2,2,1,3,1,2,2,2,1,3
5684,19879.4568,3,1,1,1,1,4,1,1,1,1,1,4
5685,45590.7442,3,4,1,4,3,2,1,4,1,4,3,2
5686,23255.4528,1,3,2,3,1,1,0,3,2,3,1,1
5687,12033.6823,2,3,2,2,1,4,0,3,2,2,1,4
5688,25325.7021,2,3,2,1,1,3,0,3,2,1,1,3
5689,16361.7927,2,5,1,2,1,3,0,5,1,2,1,3
5690,9569.5389,3,3,2,2,1,4,1,3,2,2,1,4
5691,19790.4153,3,2,3,1,1,4,1,2,3,1,1,4
5692,15700.0129,2,3,1,1,1,3,0,3,1,1,1,3
5693,71828.89780000001,3,1,1,2,5,2,1,1,1,2,5,2
5694,5352.6485,5,3,2,3,5,4,1,3,2,3,5,4
5696,21065.5409,1,3,1,1,1,4,0,3,1,1,1,4
5697,25476.7404,3,3,2,2,3,2,1,3,2,2,3,2
5698,8840.1091,3,2,2,2,3,4,1,2,2,2,3,4
5699,13382.5944,2,3,2,1,1,4,0,3,2,1,1,4
5700,27746.4885,3,3,2,1,1,4,1,3,2,1,1,4
5701,41827.2065,1,3,1,3,3,1,0,3,1,3,3,1
5702,43230.2838,3,3,2,3,3,2,1,3,2,3,3,2
5703,34713.9474,3,3,3,1,3,2,1,3,3,1,3,2
5704,20308.8895,3,2,2,1,1,3,1,2,2,1,1,3
5705,15483.2334,3,3,2,2,1,2,1,3,2,2,1,2
5706,10305.5614,2,3,2,2,1,4,0,3,2,2,1,4
5707,21555.6205,4,2,2,1,1,4,1,2,2,1,1,4
5708,19675.417,3,2,2,2,1,3,1,2,2,2,1,3
5709,20929.5501,2,3,1,2,1,3,0,3,1,2,1,3
5710,28559.1918,3,3,1,1,1,4,1,3,1,1,1,4
5711,8544.126399999999,1,3,3,1,1,4,0,3,3,1,1,4
5712,48298.5337,4,2,2,1,4,4,1,2,2,1,4,4
5713,16389.9298,1,3,1,2,1,2,0,3,1,2,1,2
5714,6069.568,3,2,2,1,5,3,1,2,2,1,5,3
5715,32293.892,5,3,2,1,3,3,1,3,2,1,3,3
5716,22737.6043,4,3,2,4,1,4,1,3,2,4,1,4
5717,14933.8735,2,3,2,1,1,3,0,3,2,1,1,3
5718,16661.2135,2,3,1,1,1,3,0,3,1,1,1,3
5719,7808.2253,3,3,2,2,1,4,1,3,2,2,1,4
5720,33204.2302,3,3,2,1,3,3,1,3,2,1,3,3
5721,39459.5237,4,3,2,3,4,4,1,3,2,3,4,4
5722,13914.758,4,2,1,3,1,4,1,2,1,3,1,4
5723,51693.6676,5,3,2,1,3,3,1,3,2,1,3,3
5724,15411.6932,3,3,2,1,1,2,1,3,2,1,1,2
5725,19790.4153,3,2,3,1,1,4,1,2,3,1,1,4
5726,28360.0892,4,3,2,3,2,3,1,3,2,3,2,3
5727,25047.1825,4,3,2,1,2,4,1,3,2,1,2,4
5728,18224.6982,3,3,1,1,4,4,1,3,1,1,4,4
5729,16639.2413,3,5,1,2,1,2,1,5,1,2,1,2
5730,29743.755,2,2,3,3,1,3,0,2,3,3,1,3
5731,15116.4069,5,3,1,1,1,4,1,3,1,1,1,4
5732,4399.7194,1,2,2,2,5,4,0,2,2,2,5,4
5733,7970.2149,4,2,2,1,1,4,1,2,2,1,1,4
5734,30214.56,2,2,2,1,1,4,0,2,2,1,1,4
5735,13294.827,2,3,1,2,1,3,0,3,1,2,1,3
5736,21793.3678,1,3,1,1,1,4,0,3,1,1,1,4
5737,17941.3365,4,2,2,3,3,4,1,2,2,3,3,4
5738,15923.6687,3,3,1,2,1,2,1,3,1,2,1,2
5739,7490.5456,2,3,1,3,1,4,0,3,1,3,1,4
5740,19973.7453,4,3,3,4,3,4,1,3,3,4,3,4
5741,23687.5548,3,3,3,1,1,4,1,3,3,1,1,4
5742,11773.2408,3,3,2,3,1,3,1,3,2,3,1,3
5743,16142.5632,2,2,2,1,1,4,0,2,2,1,1,4
5744,15411.6932,3,3,2,2,1,2,1,3,2,2,1,2
5745,22659.0623,2,3,1,1,3,3,0,3,1,1,3,3
5746,28100.4522,2,3,2,3,2,3,0,3,2,3,2,3
5747,21793.3678,3,2,2,1,1,4,1,2,2,1,1,4
5748,16361.7927,2,3,1,2,1,3,0,3,1,2,1,3
5749,23443.4148,2,3,1,1,1,2,0,3,1,1,1,2
5750,10596.4863,2,2,2,2,5,2,0,2,2,2,5,2
5751,34466.2864,3,3,2,1,1,3,1,3,2,1,1,3
5752,19879.4568,2,2,1,3,1,4,0,2,1,3,1,4
5753,16302.7652,1,5,1,1,1,4,0,5,1,1,1,4
5754,42359.5245,2,3,3,1,5,3,0,3,3,1,5,3
5755,13289.8954,2,3,1,2,1,4,0,3,1,2,1,4
5756,25936.7284,3,3,2,1,1,2,1,3,2,1,1,2
5757,20524.1167,3,2,1,2,2,4,1,2,1,2,2,4
5758,19493.8887,3,3,2,1,1,4,1,3,2,1,1,4
5759,5241.9328,4,2,3,3,5,3,1,2,3,3,5,3
5760,18516.3929,3,5,3,1,3,2,1,5,3,1,3,2
5761,18657.6784,2,2,2,3,1,3,0,2,2,3,1,3
5762,9969.6224,1,2,1,2,1,3,0,2,1,2,1,3
5763,20955.3479,3,3,1,2,5,3,1,3,1,2,5,3
5764,18393.4481,2,3,1,3,1,3,0,3,1,3,1,3
5765,18657.6784,2,3,3,3,1,2,0,3,3,3,1,2
5766,20029.5594,2,2,1,2,1,3,0,2,1,2,1,3
5767,13578.4931,4,1,2,1,1,4,1,1,2,1,1,4
5768,16146.2873,3,3,2,2,1,2,1,3,2,2,1,2
5769,13992.7265,2,3,1,2,1,3,0,3,1,2,1,3
5770,42114.626,4,3,2,4,1,2,1,3,2,4,1,2
5771,18038.7617,4,2,2,3,1,3,1,2,2,3,1,3
5772,16832.1798,2,3,1,3,5,3,0,3,1,3,5,3
5773,17286.4801,3,3,3,3,1,3,1,3,3,3,1,3
5774,14169.6063,4,2,2,3,1,4,1,2,2,3,1,4
5775,12113.6041,2,1,1,1,1,3,0,1,1,1,1,3
5776,12277.3755,3,2,3,1,1,3,1,2,3,1,1,3
5777,28854.6758,2,4,2,3,1,3,0,4,2,3,1,3
5778,20154.7726,1,3,1,2,1,1,0,3,1,2,1,1
5779,28220.6405,2,3,2,1,1,4,0,3,2,1,1,4
5780,9519.6471,2,2,1,1,5,3,0,2,1,1,5,3
5781,20328.4684,2,3,1,4,3,3,0,3,1,4,3,3
5782,19612.475,1,3,1,1,1,3,0,3,1,1,1,3
5783,33363.6456,5,1,3,1,2,2,1,1,3,1,2,2
5784,12874.8302,1,3,1,2,4,4,0,3,1,2,4,4
5785,39454.2742,2,4,2,3,3,1,0,4,2,3,3,1
5786,14565.4127,4,2,1,3,1,4,1,2,1,3,1,4
5787,28343.1245,3,3,2,2,2,2,1,3,2,2,2,2
5788,20524.1167,3,3,3,1,2,4,1,3,3,1,2,4
5789,24740.243,1,3,1,3,1,2,0,3,1,3,1,2
5790,13849.5447,1,3,1,1,1,4,0,3,1,1,1,4
5791,24542.8487,2,1,1,3,2,3,0,1,1,3,2,3
5792,13294.827,3,3,2,1,1,3,1,3,2,1,1,3
5793,21618.7925,5,2,3,4,2,3,1,2,3,4,2,3
5794,18798.0506,1,3,1,1,3,3,0,3,1,1,3,3
5795,13009.2251,2,3,3,2,1,4,0,3,3,2,1,4
5796,15202.4164,4,3,3,3,2,4,1,3,3,3,2,4
5797,17027.4708,4,3,2,1,1,3,1,3,2,1,1,3
5798,28993.6131,3,3,3,1,1,4,1,3,3,1,1,4
5799,20089.3827,2,3,1,2,1,3,0,3,1,2,1,3
5800,23922.1531,2,2,2,3,2,4,0,2,2,3,2,4
5801,25906.9628,3,3,2,2,1,3,1,3,2,2,1,3
5802,19284.4019,2,2,1,1,1,2,0,2,1,1,1,2
5803,22608.5599,3,3,1,1,1,2,1,3,1,1,1,2
5804,17001.7715,2,2,2,3,3,4,0,2,2,3,3,4
5805,4941.5671,3,2,2,2,5,4,1,2,2,2,5,4
5806,17215.2353,3,3,2,2,1,2,1,3,2,2,1,2
5807,17385.9704,2,3,2,1,3,3,0,3,2,1,3,3
5808,22986.9647,3,3,3,3,1,4,1,3,3,3,1,4
5809,15978.5584,3,3,3,1,3,4,1,3,3,1,3,4
5810,19797.7591,3,1,1,1,1,3,1,1,1,1,1,3
5811,24357.1321,3,3,2,2,1,3,1,3,2,2,1,3
5812,19892.9415,4,3,2,1,1,4,1,3,2,1,1,4
5813,21836.8141,3,1,2,4,2,3,1,1,2,4,2,3
5814,15644.4908,3,3,2,2,1,4,1,3,2,2,1,4
5815,11036.1572,2,2,2,2,1,4,0,2,2,2,1,4
5816,48298.5337,2,2,3,1,4,4,0,2,3,1,4,4
5817,16814.7934,3,2,2,3,1,4,1,2,2,3,1,4
5818,25873.75,2,3,1,3,2,4,0,3,1,3,2,4
5819,12933.6528,2,2,2,3,1,3,0,2,2,3,1,3
5820,23602.8895,3,3,2,2,1,2,1,3,2,2,1,2
5821,24048.8575,2,2,1,4,1,3,0,2,1,4,1,3
5822,15353.2881,3,3,3,1,2,4,1,3,3,1,2,4
5823,15725.5652,2,1,2,2,1,4,0,1,2,2,1,4
5824,26253.9459,2,3,1,3,2,3,0,3,1,3,2,3
5825,22781.6351,4,2,2,1,1,4,1,2,2,1,1,4
5826,45039.6955,5,5,1,3,2,1,1,5,1,3,2,1
5827,18403.122,3,3,2,3,1,4,1,3,2,3,1,4
5828,19362.5982,3,3,3,1,4,4,1,3,3,1,4,4
5829,14447.0598,3,3,3,2,1,3,1,3,3,2,1,3
5830,22986.9647,2,3,1,1,1,4,0,3,1,1,1,4
5831,23922.6348,4,3,3,3,1,4,1,3,3,3,1,4
5832,20850.7995,4,2,2,1,1,4,1,2,2,1,1,4
5833,42627.6958,2,2,2,2,3,2,0,2,2,2,3,2
5834,51693.6676,3,3,1,1,3,2,1,3,1,1,3,2
5835,18964.3442,4,2,2,1,1,4,1,2,2,1,1,4
5836,25462.9445,2,1,1,4,3,3,0,1,1,4,3,3
5837,30058.8039,4,3,3,1,4,4,1,3,3,1,4,4
5838,16168.6143,4,3,1,2,1,4,1,3,1,2,1,4
5839,19437.8896,1,3,1,1,1,2,0,3,1,1,1,2
5840,23188.1982,3,3,2,2,1,2,1,3,2,2,1,2
5841,80342.87940000001,1,1,1,2,4,1,0,1,1,2,4,1
5842,29640.1137,2,2,2,4,3,3,0,2,2,4,3,3
5843,47944.4249,3,1,2,1,1,1,1,1,2,1,1,1
5844,29519.2122,4,1,2,3,3,3,1,1,2,3,3,3
5845,25068.9661,2,3,1,3,1,2,0,3,1,3,1,2
5846,18880.3487,2,1,1,2,1,3,0,1,1,2,1,3
5847,8937.057500000001,2,3,2,1,3,4,0,3,2,1,3,4
5848,30357.1133,4,1,2,1,4,4,1,1,2,1,4,4
5849,16311.9051,3,3,1,1,2,4,1,3,1,1,2,4
5850,27547.9231,2,3,3,1,3,3,0,3,3,1,3,3
5851,30098.6569,1,3,1,2,1,1,0,3,1,2,1,1
5852,22519.9302,3,3,2,1,1,3,1,3,2,1,1,3
5853,43781.2247,1,3,2,1,1,3,0,3,2,1,1,3
5854,29899.1879,2,3,2,3,3,2,0,3,2,3,3,2
5855,64225.4864,3,3,3,4,2,2,1,3,3,4,2,2
5856,18732.6053,2,3,2,1,1,4,0,3,2,1,1,4
5857,12629.7842,1,3,3,3,1,3,0,3,3,3,1,3
5858,24683.3826,4,4,3,2,2,2,1,4,3,2,2,2
5859,22986.9647,2,2,2,1,1,4,0,2,2,1,1,4
5860,52278.4283,2,1,1,3,1,3,0,1,1,3,1,3
5861,24234.7606,3,2,1,2,1,1,1,2,1,2,1,1
5862,43948.1063,3,3,2,2,2,1,1,3,2,2,2,1
5863,28158.686,3,1,2,1,1,3,1,1,2,1,1,3
5864,35298.2167,4,3,2,3,1,4,1,3,2,3,1,4
5865,27797.8008,3,1,2,4,1,4,1,1,2,4,1,4
5866,13868.894,1,1,1,1,3,4,0,1,1,1,3,4
5867,20248.3299,2,3,2,1,1,2,0,3,2,1,1,2
5868,88732.6474,3,2,2,1,3,2,1,2,2,1,3,2
5869,18415.6053,3,3,2,1,1,4,1,3,2,1,1,4
5870,35651.0332,1,1,1,3,3,1,0,1,1,3,3,1
5871,27029.4281,2,1,1,3,1,3,0,1,1,3,1,3
5872,45371.9253,3,3,1,1,2,3,1,3,1,1,2,3
5873,42329.0835,3,1,2,3,2,2,1,1,2,3,2,2
5874,13577.5963,3,3,2,2,1,3,1,3,2,2,1,3
5875,25978.1043,2,3,1,3,1,3,0,3,1,3,1,3
5876,16502.39,3,3,1,2,1,3,1,3,1,2,1,3
5877,41797.5978,3,3,1,1,4,4,1,3,1,1,4,4
5878,19790.4153,4,1,3,3,1,4,1,1,3,3,1,4
5879,21654.1543,4,3,2,1,1,3,1,3,2,1,1,3
5880,26351.7031,3,3,2,1,1,2,1,3,2,1,1,2
5881,15483.2334,1,3,3,2,1,3,0,3,3,2,1,3
5882,15882.4633,3,1,3,1,1,4,1,1,3,1,1,4
5883,17534.8083,4,3,2,3,1,2,1,3,2,3,1,2
5884,33920.0325,3,2,3,3,3,3,1,2,3,3,3,3
5885,44505.6799,4,3,3,4,3,1,1,3,3,4,3,1
5886,32891.2537,4,3,2,1,2,2,1,3,2,1,2,2
5887,4774.7632,1,4,1,3,5,4,0,4,1,3,5,4
5888,15093.9553,2,2,2,4,1,3,0,2,2,4,1,3
5889,15383.1584,3,3,1,2,3,3,1,3,1,2,3,3
5890,13183.911,2,3,2,1,3,4,0,3,2,1,3,4
5891,26233.4818,3,3,2,3,4,4,1,3,2,3,4,4
5892,26467.5892,2,3,3,1,2,4,0,3,3,1,2,4
5893,16443.5026,3,1,4,3,5,3,1,1,4,3,5,3
5894,28530.1393,3,3,3,1,4,4,1,3,3,1,4,4
5895,27081.7699,2,3,1,3,1,3,0,3,1,3,1,3
5896,25022.1054,4,3,1,1,1,3,1,3,1,1,1,3
5897,16899.5227,3,2,2,1,1,4,1,2,2,1,1,4
5898,15715.8253,3,3,3,3,2,3,1,3,3,3,2,3
5899,13374.1585,1,3,2,1,1,3,0,3,2,1,1,3
5900,25301.7277,3,3,2,1,2,2,1,3,2,1,2,2
5901,23284.8549,3,1,2,1,1,4,1,1,2,1,1,4
